birth||name,year,salary,WAR
['1985-10-06 || 강승현'],2017,"2,900",0.314
['1985-10-06 || 강승현'],2018,"2,900",0.016
['1985-10-08 || 김준'],2012,,0.114
['1985-10-08 || 김준'],2013,"2,400",0.145
['1985-10-08 || 김준'],2014,"2,800",0
['1985-10-08 || 김준'],2015,"3,200",0.085
['1985-10-25 || 찰리'],2014,"30,000",3.77
['1985-10-25 || 찰리'],2015,"80,000",-0.313
['1985-11-06 || 오성민'],2011,"2,400",0.121
['1985-11-21 || 조현근'],2006,,-0.08
['1985-11-21 || 조현근'],2007,"2,700",1.055
['1985-11-21 || 조현근'],2008,"4,000",0.57
['1985-11-21 || 조현근'],2009,"4,600",0.201
['1985-11-21 || 조현근'],2013,"4,500",-0.061
['1985-11-21 || 조현근'],2014,"4,000",0.151
['1985-11-21 || 조현근'],2015,"4,500",0.207
['1985-11-21 || 조현근'],2016,"4,500",-0.147
['1985-12-15 || 허준혁'],2007,,0.078
['1985-12-15 || 허준혁'],2008,"2,600",-0.131
['1985-12-15 || 허준혁'],2009,"2,600",-0.251
['1985-12-15 || 허준혁'],2010,"2,600",0.149
['1985-12-15 || 허준혁'],2011,"3,000",0.15
['1985-12-15 || 허준혁'],2012,"3,300",0.294
['1985-12-15 || 허준혁'],2013,"3,300",0.228
['1985-12-15 || 허준혁'],2014,"3,500",-0.033
['1985-12-15 || 허준혁'],2015,"3,000",-0.154
['1985-12-29 || 이범석'],2007,"2,000",0.26
['1985-12-29 || 이범석'],2008,"2,300",2.412
['1985-12-29 || 이범석'],2009,"5,000",-0.153
['1986-01-28 || 장진용'],2005,"2,200",-0.181
['1986-01-28 || 장진용'],2006,"2,500",-0.233
['1986-01-28 || 장진용'],2008,"2,500",-0.144
['1986-01-28 || 장진용'],2014,"2,400",-0.011
['1986-01-28 || 장진용'],2015,"5,000",-0.115
['1986-01-28 || 장진용'],2016,"5,000",-0.554
['1986-02-14 || 밴와트'],2015,"52,500",1.231
['1986-02-14 || 밴와트'],2016,"52,500",0.766
['1986-03-14 || 곽정철'],2008,"2,000",0.733
['1986-03-14 || 곽정철'],2009,"2,500",2.184
['1986-03-14 || 곽정철'],2010,"7,000",1.03
['1986-03-14 || 곽정철'],2011,"7,000",0.148
['1986-03-14 || 곽정철'],2016,"5,500",-0.106
['1986-03-27 || 서동환'],2006,"2,000",-0.159
['1986-03-27 || 서동환'],2007,"2,100",0.033
['1986-03-27 || 서동환'],2008,"2,100",-0.093
['1986-03-27 || 서동환'],2011,"2,400",0.186
['1986-03-27 || 서동환'],2012,"2,800",-0.105
['1986-03-27 || 서동환'],2013,"3,000",0.146
['1986-03-27 || 서동환'],2014,"3,000",0.024
['1986-04-10 || 김회권'],2007,"2,200",-0.037
['1986-04-10 || 김회권'],2008,"2,200",0.059
['1986-04-10 || 김회권'],2009,"2,000",-0.13
['1986-04-16 || 황재규'],2010,"3,000",-0.07
['1986-04-16 || 황재규'],2013,"3,000",0.601
['1986-04-16 || 황재규'],2014,"3,500",-0.274
['1986-04-16 || 황재규'],2016,"3,500",-0.265
['1986-04-20 || 김선규'],2009,,0.012
['1986-04-20 || 김선규'],2010,,-0.038
['1986-04-20 || 김선규'],2011,"4,000",0.927
['1986-04-20 || 김선규'],2012,"7,000",0.032
['1986-04-20 || 김선규'],2013,"4,200",0.53
['1986-04-20 || 김선규'],2014,"6,000",-0.278
['1986-04-20 || 김선규'],2015,"6,000",0.952
['1986-04-20 || 김선규'],2016,"6,000",0.329
['1986-04-30 || 이보근'],2006,"2,200",0.672
['1986-04-30 || 이보근'],2007,"2,500",-0.19
['1986-04-30 || 이보근'],2008,"2,200",-0.014
['1986-04-30 || 이보근'],2009,"2,300",1.537
['1986-04-30 || 이보근'],2010,"2,300",0.871
['1986-04-30 || 이보근'],2011,"5,800",1.551
['1986-04-30 || 이보근'],2012,"8,700",0.064
['1986-04-30 || 이보근'],2013,"7,900",0.65
['1986-04-30 || 이보근'],2016,"8,400",1.065
['1986-04-30 || 이보근'],2017,"15,000",0.717
['1986-04-30 || 이보근'],2018,"14,000",0.904
['1986-04-30 || 이보근'],2019,"14,000",-0.74
['1986-04-30 || 이보근'],2020,"20,000",1.48
['1986-04-30 || 이보근'],2021,"20,000",-0.879
['1986-05-01 || 김유신'],2007,"2,100",0.044
['1986-05-01 || 김유신'],2008,"2,100",0.018
['1986-05-01 || 김유신'],2009,"2,100",-0.139
['1986-05-07 || 윤근영'],2007,"2,500",-0.221
['1986-05-07 || 윤근영'],2010,"2,500",0.004
['1986-05-07 || 윤근영'],2011,"2,600",0.459
['1986-05-07 || 윤근영'],2012,"3,600",0.529
['1986-05-07 || 윤근영'],2013,"4,600",0.258
['1986-05-07 || 윤근영'],2014,"5,700",0.273
['1986-05-07 || 윤근영'],2015,"6,200",0.284
['1986-05-07 || 윤근영'],2016,"6,200",-0.099
['1986-05-07 || 윤근영'],2017,"4,000",0.419
['1986-05-07 || 윤근영'],2018,"4,200",-0.459
['1986-05-19 || 배우열'],2010,"2,400",-0.276
['1986-05-19 || 배우열'],2015,"3,600",0.128
['1986-05-19 || 배우열'],2016,"3,600",0.835
['1986-05-19 || 배우열'],2017,"4,600",-0.219
['1986-05-19 || 배우열'],2018,"4,700",0.154
['1986-05-28 || 이왕기'],2006,"4,200",0.593
['1986-05-28 || 이왕기'],2007,"5,700",-0.114
['1986-05-29 || 양훈'],2006,"2,700",0.545
['1986-05-29 || 양훈'],2007,"3,600",0.97
['1986-05-29 || 양훈'],2008,"5,700",-0.303
['1986-05-29 || 양훈'],2009,"4,500",1.883
['1986-05-29 || 양훈'],2010,"7,500",0.086
['1986-05-29 || 양훈'],2011,"8,000",2.289
['1986-05-29 || 양훈'],2012,"13,000",0.442
['1986-05-29 || 양훈'],2015,"15,000",1.86
['1986-05-29 || 양훈'],2016,"15,000",-0.991
['1986-05-29 || 양훈'],2017,"15,000",-0.079
['1986-06-01 || 유희관'],2010,"2,500",-0.033
['1986-06-01 || 유희관'],2013,"2,600",3.479
['1986-06-01 || 유희관'],2014,"10,000",3.281
['1986-06-01 || 유희관'],2015,"40,000",4.397
['1986-06-01 || 유희관'],2016,"40,000",4.135
['1986-06-01 || 유희관'],2017,"50,000",2.327
['1986-06-01 || 유희관'],2018,"50,000",-0.527
['1986-06-01 || 유희관'],2019,"50,000",3.548
['1986-06-01 || 유희관'],2020,"47,000",0.152
['1986-06-01 || 유희관'],2021,"30,000",-1.485
['1986-06-17 || 유원상'],2008,"3,000",1.485
['1986-06-17 || 유원상'],2009,"5,000",-0.129
['1986-06-17 || 유원상'],2010,"5,500",1.352
['1986-06-17 || 유원상'],2011,"5,500",0.004
['1986-06-17 || 유원상'],2012,"6,000",2.798
['1986-06-17 || 유원상'],2013,"12,500",0.49
['1986-06-17 || 유원상'],2014,"7,500",1.752
['1986-06-17 || 유원상'],2015,"7,500",0.165
['1986-06-17 || 유원상'],2016,"7,500",0.02
['1986-06-17 || 유원상'],2017,"6,000",-0.076
['1986-06-17 || 유원상'],2018,"6,000",-0.003
['1986-06-17 || 유원상'],2019,"6,000",-0.182
['1986-06-17 || 유원상'],2020,"4,000",1.156
['1986-06-17 || 유원상'],2021,"8,000",-0.123
['1986-06-25 || 원용묵'],2007,"2,000",0.242
['1986-06-25 || 원용묵'],2008,"2,100",0.026
['1986-06-25 || 원용묵'],2009,"2,100",-0.039
['1986-06-25 || 원용묵'],2010,"2,400",0.073
['1986-06-25 || 원용묵'],2013,"2,600",-0.025
['1986-06-26 || 진해수'],2007,,0.074
['1986-06-26 || 진해수'],2008,,0.003
['1986-06-26 || 진해수'],2009,,-0.16
['1986-06-26 || 진해수'],2012,"2,500",-0.001
['1986-06-26 || 진해수'],2013,"2,500",0.277
['1986-06-26 || 진해수'],2014,"7,500",0.212
['1986-06-26 || 진해수'],2015,"7,500",0.202
['1986-06-26 || 진해수'],2016,"9,500",0.731
['1986-06-26 || 진해수'],2017,"11,000",1.35
['1986-06-26 || 진해수'],2018,"19,000",-0.494
['1986-06-26 || 진해수'],2019,"19,000",0.831
['1986-06-26 || 진해수'],2020,"25,000",0.576
['1986-06-26 || 진해수'],2021,"25,000",0.893
['1986-06-26 || 진해수'],2022,"30,000",1.53
['1986-07-04 || 박성호'],2010,,0.98
['1986-07-04 || 박성호'],2011,"3,300",0.083
['1986-07-04 || 박성호'],2014,"3,600",-0.113
['1986-07-04 || 박성호'],2015,"5,000",0.124
['1986-07-24 || 윤석민'],2006,"4,500",3.973
['1986-07-24 || 윤석민'],2007,"9,000",3.173
['1986-07-24 || 윤석민'],2008,"11,000",5.318
['1986-07-24 || 윤석민'],2009,"18,000",4.009
['1986-07-24 || 윤석민'],2010,"22,000",3.044
['1986-07-24 || 윤석민'],2011,"19,000",6.637
['1986-07-24 || 윤석민'],2012,"38,000",3.908
['1986-07-24 || 윤석민'],2013,"38,000",2.073
['1986-07-24 || 윤석민'],2015,"125,000",3.873
['1986-07-24 || 윤석민'],2016,"125,000",0.877
['1986-07-24 || 윤석민'],2018,"125,000",0.026
['1986-09-09 || 보우덴'],2017,"65,000",1.17
['1986-09-16 || 여건욱'],2013,"2,400",-0.518
['1986-09-16 || 여건욱'],2014,"3,000",0.399
['1986-09-16 || 여건욱'],2017,"4,000",0.216
['1986-09-16 || 여건욱'],2018,"4,000",0.299
['1986-09-16 || 여건욱'],2019,"4,000",0.294
['1986-09-16 || 여건욱'],2020,"5,300",-0.268
['1986-09-22 || 박현준'],2010,,-0.206
['1986-09-22 || 박현준'],2011,"4,300",2.753
['1986-09-28 || 스튜어트'],2016,"50,000",3.294
['1986-11-07 || 금민철'],2006,"3,000",0.276
['1986-11-07 || 금민철'],2007,"3,600",0.902
['1986-11-07 || 금민철'],2008,"4,700",1.424
['1986-11-07 || 금민철'],2009,"6,000",1.183
['1986-11-07 || 금민철'],2010,"6,000",1.874
['1986-11-07 || 금민철'],2011,"9,500",-0.427
['1986-11-07 || 금민철'],2014,"8,000",0.096
['1986-11-07 || 금민철'],2015,"7,900",0.628
['1986-11-07 || 금민철'],2016,"7,900",0.25
['1986-11-07 || 금민철'],2017,"7,300",0.045
['1986-11-07 || 금민철'],2018,"8,000",1.893
['1986-11-07 || 금민철'],2019,"8,000",-0.224
['1986-11-07 || 금민철'],2020,"15,000",-0.118
['1986-11-16 || 허유강'],2010,"2,800",-0.258
['1986-11-16 || 허유강'],2014,"3,100",-0.038
['1986-11-16 || 허유강'],2015,"3,100",-0.054
['1986-11-17 || 황수범'],2018,"2,700",-0.033
['1986-11-18 || 홍성용'],2015,"2,400",1.036
['1986-11-18 || 홍성용'],2016,"7,000",0.292
['1986-11-18 || 홍성용'],2017,"6,300",0.363
['1986-11-18 || 홍성용'],2018,"6,300",0.678
['1986-11-29 || 전유수'],2007,,-0.002
['1986-11-29 || 전유수'],2008,,-0.393
['1986-11-29 || 전유수'],2009,,0.191
['1986-11-29 || 전유수'],2012,,0.454
['1986-11-29 || 전유수'],2013,"3,400",0.742
['1986-11-29 || 전유수'],2014,"5,000",1.435
['1986-11-29 || 전유수'],2015,"13,000",1.504
['1986-11-29 || 전유수'],2016,"13,000",0.225
['1986-11-29 || 전유수'],2017,"11,000",0.033
['1986-11-29 || 전유수'],2018,"8,500",0.197
['1986-11-29 || 전유수'],2019,"8,500",0.882
['1986-11-29 || 전유수'],2020,"10,000",0.556
['1986-11-29 || 전유수'],2021,"10,000",0.088
['1986-11-29 || 전유수'],2022,"8,000",-0.101
['1987-01-05 || 김명제'],2006,"4,000",0.748
['1987-01-05 || 김명제'],2007,"5,200",0.948
['1987-01-05 || 김명제'],2008,"6,200",1.747
['1987-01-05 || 김명제'],2009,"8,200",-0.557
['1987-01-26 || 헥터'],2017,"170,000",5.803
['1987-01-26 || 헥터'],2018,"170,000",2.964
['1987-02-04 || 신정익'],2013,"2,600",-0.08
['1987-02-07 || 정회찬'],2015,"2,700",-0.009
['1987-02-07 || 정회찬'],2016,"2,700",0.042
['1987-02-08 || 구본범'],2015,"2,900",0.049
['1987-02-28 || 최정'],2006,"2,400",0.389
['1987-02-28 || 최정'],2007,"3,400",3.149
['1987-02-28 || 최정'],2008,"9,000",5.401
['1987-02-28 || 최정'],2009,"15,000",3.304
['1987-02-28 || 최정'],2010,"16,000",5.067
['1987-02-28 || 최정'],2011,"22,000",5.758
['1987-02-28 || 최정'],2012,"28,000",7.289
['1987-02-28 || 최정'],2013,"52,000",7.112
['1987-02-28 || 최정'],2014,"70,000",3.386
['1987-02-28 || 최정'],2015,"100,000",3.955
['1987-02-28 || 최정'],2016,"100,000",5.495
['1987-02-28 || 최정'],2017,"120,000",6.68
['1987-02-28 || 최정'],2018,"120,000",3.804
['1987-02-28 || 최정'],2019,"120,000",6.354
['1987-02-28 || 최정'],2020,"120,000",5.09
['1987-02-28 || 최정'],2021,"120,000",6.504
['1987-02-28 || 최정'],2022,"120,000",5.536
['1987-03-18 || 신창호'],2012,,-0.123
['1987-03-18 || 신창호'],2013,"3,200",0.026
['1987-03-18 || 신창호'],2014,"3,700",0.118
['1987-03-18 || 신창호'],2015,"3,700",-0.032
['1987-03-25 || 류현진'],2007,"10,000",6.808
['1987-03-25 || 류현진'],2008,"18,000",4.627
['1987-03-25 || 류현진'],2009,"24,000",6.413
['1987-03-25 || 류현진'],2010,"27,000",9.198
['1987-03-25 || 류현진'],2011,"40,000",3.343
['1987-03-25 || 류현진'],2012,"40,000",6.539
['1987-04-04 || 데스파이네'],2021,"45,000",4.012
['1987-04-04 || 데스파이네'],2022,"70,000",0.989
['1987-04-06 || 나승현'],2007,"5,000",0.3
['1987-04-06 || 나승현'],2008,"5,000",0.287
['1987-04-06 || 나승현'],2009,"5,500",0.341
['1987-04-06 || 나승현'],2010,"5,500",-0.303
['1987-04-19 || 양승진'],2009,"2,100",-0.004
['1987-04-19 || 양승진'],2010,"2,400",-0.756
['1987-04-19 || 양승진'],2011,"2,400",0.001
['1987-04-19 || 양승진'],2012,"2,800",-0.103
['1987-04-28 || 손영민'],2007,"2,000",1.127
['1987-04-28 || 손영민'],2008,"2,800",1.545
['1987-04-28 || 손영민'],2009,"4,300",2.996
['1987-04-28 || 손영민'],2010,"9,000",1.174
['1987-04-28 || 손영민'],2011,"9,500",2.517
['1987-04-28 || 손영민'],2012,"13,500",-0.016
['1987-04-28 || 손영민'],2017,"8,000",-0.518
['1987-04-29 || 최원재'],2011,"2,400",0.133
['1987-04-29 || 최원재'],2015,"4,600",0.805
['1987-04-29 || 최원재'],2016,"4,600",-0.112
['1987-04-29 || 최원재'],2017,"4,600",-0.104
['1987-04-29 || 한기주'],2007,"5,000",2.856
['1987-04-29 || 한기주'],2008,"7,000",3.195
['1987-04-29 || 한기주'],2009,"12,000",0.463
['1987-04-29 || 한기주'],2011,"12,000",0.82
['1987-04-29 || 한기주'],2012,"11,000",0.473
['1987-04-29 || 한기주'],2015,"6,500",0.134
['1987-04-29 || 한기주'],2016,"6,500",-0.274
['1987-04-29 || 한기주'],2018,"6,000",-0.051
['1987-05-11 || 김기태'],2007,"2,100",0.158
['1987-05-11 || 김기태'],2008,"2,200",-0.157
['1987-05-11 || 김기태'],2012,"2,400",0.021
['1987-05-11 || 김기태'],2013,"3,000",-0.08
['1987-05-11 || 김기태'],2014,"3,200",0.006
['1987-05-11 || 김기태'],2015,"4,000",-0.212
['1987-05-11 || 김기태'],2016,"4,000",0.045
['1987-05-11 || 김기태'],2018,"4,000",-0.12
['1987-05-13 || 신정락'],2011,"3,000",0.561
['1987-05-13 || 신정락'],2012,"3,500",-0.015
['1987-05-13 || 신정락'],2013,"3,000",2.28
['1987-05-13 || 신정락'],2014,"10,000",0.419
['1987-05-13 || 신정락'],2017,"7,500",-0.206
['1987-05-13 || 신정락'],2018,"10,500",0.015
['1987-05-13 || 신정락'],2019,"10,500",-0.573
['1987-05-13 || 신정락'],2020,"12,000",-0.166
['1987-05-13 || 신정락'],2021,"12,000",-1.081
['1987-05-13 || 신정락'],2022,"5,400",0.525
['1987-05-13 || 임진우'],2011,"3,000",0.179
['1987-05-13 || 임진우'],2012,"3,200",-0.018
['1987-05-13 || 임진우'],2017,"3,200",-0.099
['1987-05-24 || 김혁민'],2008,"2,100",0.619
['1987-05-24 || 김혁민'],2009,"3,600",-0.511
['1987-05-24 || 김혁민'],2010,"4,200",-0.317
['1987-05-24 || 김혁민'],2011,"3,400",1.316
['1987-05-24 || 김혁민'],2012,"6,400",2.636
['1987-05-24 || 김혁민'],2013,"11,400",0.525
['1987-05-24 || 김혁민'],2014,"14,000",-0.502
['1987-05-31 || 차우찬'],2007,"2,100",-0.155
['1987-05-31 || 차우찬'],2008,"2,500",0.315
['1987-05-31 || 차우찬'],2009,"3,300",0.678
['1987-05-31 || 차우찬'],2010,"6,270",4.734
['1987-05-31 || 차우찬'],2011,"10,500",2.045
['1987-05-31 || 차우찬'],2012,"17,000",-0.414
['1987-05-31 || 차우찬'],2013,"13,000",2.962
['1987-05-31 || 차우찬'],2014,"24,000",1.554
['1987-05-31 || 차우찬'],2015,"40,000",1.623
['1987-05-31 || 차우찬'],2016,"40,000",3.178
['1987-05-31 || 차우찬'],2017,"100,000",4.228
['1987-05-31 || 차우찬'],2018,"100,000",0.814
['1987-05-31 || 차우찬'],2019,"100,000",1.444
['1987-05-31 || 차우찬'],2020,"100,000",0.212
['1987-05-31 || 차우찬'],2021,"100,000",-0.077
['1987-06-15 || 린드블럼'],2016,"120,000",2.69
['1987-06-15 || 린드블럼'],2017,"120,000",2.333
['1987-06-15 || 린드블럼'],2018,"135,000",6.813
['1987-06-15 || 린드블럼'],2019,"170,000",6.858
['1987-06-25 || 배장호'],2007,"2,200",0.862
['1987-06-25 || 배장호'],2008,"3,600",0.678
['1987-06-25 || 배장호'],2009,"4,600",1.182
['1987-06-25 || 배장호'],2010,"6,000",0.697
['1987-06-25 || 배장호'],2011,"6,200",-0.053
['1987-06-25 || 배장호'],2014,"5,200",0.37
['1987-06-25 || 배장호'],2015,"4,600",0.073
['1987-06-25 || 배장호'],2016,"4,600",0.629
['1987-06-25 || 배장호'],2017,"5,400",1.12
['1987-06-25 || 배장호'],2018,"13,000",0.135
['1987-07-13 || 백정현'],2008,"2,300",0.088
['1987-07-13 || 백정현'],2009,"2,200",-0.066
['1987-07-13 || 백정현'],2010,"2,800",0.455
['1987-07-13 || 백정현'],2012,"3,000",0.045
['1987-07-13 || 백정현'],2013,"3,200",-0.034
['1987-07-13 || 백정현'],2014,"4,500",0.835
['1987-07-13 || 백정현'],2015,"15,000",0.01
['1987-07-13 || 백정현'],2016,"15,000",0.746
['1987-07-13 || 백정현'],2017,"10,000",2.145
['1987-07-13 || 백정현'],2018,"15,500",2.338
['1987-07-13 || 백정현'],2019,"15,500",2.072
['1987-07-13 || 백정현'],2020,"28,000",0.102
['1987-07-13 || 백정현'],2021,"28,000",5.275
['1987-07-13 || 백정현'],2022,"80,000",0.083
['1987-07-31 || 원종현'],2016,"8,000",2.311
['1987-07-31 || 원종현'],2017,"14,000",1.222
['1987-07-31 || 원종현'],2018,"18,500",0.875
['1987-07-31 || 원종현'],2019,"18,500",0.414
['1987-07-31 || 원종현'],2020,"26,000",1.092
['1987-07-31 || 원종현'],2021,"26,000",0.911
['1987-07-31 || 원종현'],2022,"27,000",2.019
['1987-08-07 || 김세현'],2008,,-0.09
['1987-08-07 || 김세현'],2009,,0.449
['1987-08-07 || 김세현'],2011,,-0.085
['1987-08-07 || 김세현'],2012,,0.868
['1987-08-07 || 김세현'],2013,,1.033
['1987-08-07 || 김세현'],2014,"7,000",0.115
['1987-08-07 || 김세현'],2015,"9,500",1.738
['1987-08-07 || 김세현'],2016,"16,000",2.991
['1987-08-07 || 김세현'],2017,"16,000",0.513
['1987-08-07 || 김세현'],2018,"29,000",-0.233
['1987-08-07 || 김세현'],2019,"29,000",-0.24
['1987-08-07 || 김세현'],2020,"12,000",0.239
['1987-08-07 || 김세현'],2021,"8,000",-0.144
['1987-09-02 || 박경태'],2009,"2,300",0.108
['1987-09-02 || 박경태'],2010,"3,500",0.466
['1987-09-02 || 박경태'],2011,"4,200",-0.113
['1987-09-02 || 박경태'],2012,"5,200",0.04
['1987-09-02 || 박경태'],2013,"4,600",1.052
['1987-09-02 || 박경태'],2014,"6,500",-0.519
['1987-09-02 || 박경태'],2017,"4,900",-0.11
['1987-09-02 || 박경태'],2018,"4,000",0.02
['1987-10-29 || 조용훈'],2008,"4,000",0.842
['1987-10-29 || 조용훈'],2009,"5,500",0.393
['1987-11-01 || 장시환'],2008,,-0.176
['1987-11-01 || 장시환'],2009,,-0.222
['1987-11-01 || 장시환'],2011,,0.029
['1987-11-01 || 장시환'],2012,,0.331
['1987-11-01 || 장시환'],2013,,-0.167
['1987-11-01 || 장시환'],2014,"3,100",-0.04
['1987-11-01 || 장시환'],2015,"8,900",2.416
['1987-11-01 || 장시환'],2016,"8,900",-0.296
['1987-11-01 || 장시환'],2017,"8,900",1.069
['1987-11-01 || 장시환'],2018,"8,500",0.479
['1987-11-01 || 장시환'],2019,"8,500",1.18
['1987-11-01 || 장시환'],2020,"11,000",1.396
['1987-11-01 || 장시환'],2021,"11,000",-1.381
['1987-11-01 || 장시환'],2022,"8,700",0.32
['1987-11-09 || 문광은'],2011,"3,200",0.147
['1987-11-09 || 문광은'],2014,"3,200",0.172
['1987-11-09 || 문광은'],2015,"6,000",-0.522
['1987-11-09 || 문광은'],2016,"6,000",-0.301
['1987-11-09 || 문광은'],2017,"4,500",-0.247
['1987-11-09 || 문광은'],2018,"4,500",-0.236
['1987-11-09 || 문광은'],2019,"4,500",0.333
['1987-11-09 || 문광은'],2020,"6,000",-0.083
['1987-11-09 || 이경우'],2015,"2,800",-0.016
['1987-11-09 || 이경우'],2016,"2,800",-0.053
['1987-11-19 || 백인식'],2014,"6,000",-0.527
['1987-11-19 || 백인식'],2015,"3,800",0.284
['1987-11-19 || 백인식'],2017,"3,800",0.869
['1987-11-19 || 백인식'],2018,"4,000",-0.44
['1987-11-19 || 백인식'],2019,"4,000",-0.058
['1988-01-02 || 김상수'],2009,"2,200",0.409
['1988-01-02 || 김상수'],2010,"2,200",0.242
['1988-01-02 || 김상수'],2011,"3,800",0.38
['1988-01-02 || 김상수'],2012,"4,800",0.158
['1988-01-02 || 김상수'],2013,"6,000",0.363
['1988-01-02 || 김상수'],2015,"6,000",-0.268
['1988-01-02 || 김상수'],2016,"6,000",1.417
['1988-01-02 || 김상수'],2017,"12,000",1.849
['1988-01-02 || 김상수'],2018,"16,500",0.968
['1988-01-02 || 김상수'],2019,"16,500",1.73
['1988-01-02 || 김상수'],2020,"16,500",0.177
['1988-01-02 || 김상수'],2021,"30,000",0.321
['1988-01-02 || 김상수'],2022,"30,000",-0.134
['1988-01-21 || 김현우'],2013,"2,500",0.232
['1988-01-21 || 김현우'],2014,"3,000",0.891
['1988-01-21 || 김현우'],2015,"4,500",-0.047
['1988-01-21 || 김현우'],2016,"4,500",0.422
['1988-01-21 || 김현우'],2017,"4,500",-0.135
['1988-02-02 || 김건국'],2018,"2,700",0.472
['1988-02-02 || 김건국'],2019,"2,700",0.898
['1988-02-02 || 김건국'],2020,"5,400",0.703
['1988-02-02 || 김건국'],2021,"6,000",-0.005
['1988-02-10 || 브리검'],2018,"65,000",5.776
['1988-02-10 || 브리검'],2019,"65,000",3.686
['1988-02-10 || 브리검'],2020,"65,000",2.396
['1988-02-10 || 브리검'],2021,"65,000",1.437
['1988-02-20 || 김지용'],2015,"4,000",0.709
['1988-02-20 || 김지용'],2016,"4,000",1.919
['1988-02-20 || 김지용'],2017,"10,000",0.289
['1988-02-20 || 김지용'],2018,"9,000",0.352
['1988-02-20 || 김지용'],2020,"11,000",-0.143
['1988-02-20 || 김지용'],2021,"11,000",0.165
['1988-02-20 || 김지용'],2022,"6,000",-0.09
['1988-03-01 || 양현종'],2008,"2,400",0.518
['1988-03-01 || 양현종'],2009,"3,500",4.907
['1988-03-01 || 양현종'],2010,"10,000",3.83
['1988-03-01 || 양현종'],2011,"17,000",0.376
['1988-03-01 || 양현종'],2012,"14,000",-0.029
['1988-03-01 || 양현종'],2013,"9,000",2.676
['1988-03-01 || 양현종'],2014,"12,000",4.99
['1988-03-01 || 양현종'],2015,"75,000",8.135
['1988-03-01 || 양현종'],2016,"75,000",5.692
['1988-03-01 || 양현종'],2017,"150,000",4.561
['1988-03-01 || 양현종'],2018,"230,000",5.209
['1988-03-01 || 양현종'],2019,"230,000",7.346
['1988-03-01 || 양현종'],2020,"230,000",2.522
['1988-03-01 || 양현종'],2022,"100,000",1.681
['1988-03-01 || 이상화'],2012,"2,600",0.02
['1988-03-01 || 이상화'],2013,"2,600",0.088
['1988-03-01 || 이상화'],2014,"2,600",-0.051
['1988-03-01 || 이상화'],2015,"2,600",-0.031
['1988-03-01 || 이상화'],2016,"5,000",-0.191
['1988-03-01 || 이상화'],2017,"4,500",1.772
['1988-03-01 || 이상화'],2018,"10,000",0.536
['1988-03-01 || 이상화'],2020,"6,800",0.157
['1988-03-11 || 윤지웅'],2014,"3,500",0.555
['1988-03-11 || 윤지웅'],2015,"12,500",1.784
['1988-03-11 || 윤지웅'],2016,"12,500",-0.173
['1988-03-11 || 윤지웅'],2017,"9,500",0.441
['1988-03-11 || 윤지웅'],2018,"5,800",0.057
['1988-03-11 || 윤지웅'],2019,"5,800",0.006
['1988-03-17 || 정태승'],2018,"2,700",-0.066
['1988-03-17 || 정태승'],2019,"2,700",-0.093
['1988-03-17 || 정태승'],2020,"2,800",-0.153
['1988-04-08 || 김명성'],2013,"2,600",0.183
['1988-04-08 || 김명성'],2014,"3,100",0.118
['1988-04-08 || 김명성'],2015,"3,200",-0.126
['1988-04-08 || 장필준'],2016,"2,800",0.989
['1988-04-08 || 장필준'],2017,"6,500",1.301
['1988-04-08 || 장필준'],2018,"6,500",1.493
['1988-04-08 || 장필준'],2019,"6,500",1.737
['1988-04-08 || 장필준'],2020,"21,500",0.299
['1988-04-08 || 장필준'],2021,"21,500",-0.432
['1988-04-08 || 장필준'],2022,"12,000",0.026
['1988-04-12 || 안규영'],2012,"2,600",0.182
['1988-04-12 || 안규영'],2013,"2,800",-0.348
['1988-04-12 || 안규영'],2016,"3,000",-0.017
['1988-04-12 || 안규영'],2017,"3,000",-0.207
['1988-05-07 || 이용호'],2016,"2,700",0.017
['1988-05-07 || 이용호'],2017,"2,700",-0.037
['1988-06-29 || 레일리'],2016,"63,000",3.522
['1988-06-29 || 레일리'],2017,"85,000",5.029
['1988-06-29 || 레일리'],2018,"111,000",2.948
['1988-06-29 || 레일리'],2019,"117,000",4.08
['1988-07-22 || 김광현'],2008,"4,000",5.427
['1988-07-22 || 김광현'],2009,"13,000",4.623
['1988-07-22 || 김광현'],2010,"17,500",7.12
['1988-07-22 || 김광현'],2011,"27,000",0.736
['1988-07-22 || 김광현'],2012,"25,000",0.7
['1988-07-22 || 김광현'],2013,"24,000",1.853
['1988-07-22 || 김광현'],2014,"27,000",5.2
['1988-07-22 || 김광현'],2015,"85,000",3.957
['1988-07-22 || 김광현'],2016,"85,000",3.688
['1988-07-22 || 김광현'],2018,"140,000",5.263
['1988-07-22 || 김광현'],2019,"140,000",6.394
['1988-07-22 || 김광현'],2022,"150,000",6.104
['1988-07-28 || 윤기호'],2009,"2,000",0.004
['1988-07-28 || 윤기호'],2010,"2,400",0
['1988-07-28 || 윤기호'],2011,"2,400",0.031
['1988-07-28 || 윤기호'],2014,"2,600",0
['1988-07-28 || 윤기호'],2015,"2,700",0.011
['1988-08-02 || 최종인'],2008,"2,000",-0.006
['1988-08-27 || 후랭코프'],2019,"110,000",2.594
['1988-08-28 || 김강률'],2011,"2,400",0.405
['1988-08-28 || 김강률'],2012,"3,300",0.674
['1988-08-28 || 김강률'],2013,"5,000",0.255
